step,t_play_ms,file_row,file_t_ms,az_cmd,el_cmd,orbit_push,ir_t_ms,rInterAz,rInterEl,delta_ms,note
31087,1779124868870,3109,1779124868800,206.3590353518059,35.95866160535529,0,1779124868950.0002,206.35904,35.95866,80.000244140625,clamp?
31088,1779124868880,3109,1779124868800,206.3590353518059,35.95866160535529,0,1779124868960.0,206.35904,35.95866,80.0,clamp?
31089,1779124868890,3109,1779124868800,206.3590353518059,35.95866160535529,0,1779124868969.9998,206.35904,35.95866,79.999755859375,clamp?
31090,1779124868900,3110,1779124868900,206.3908280452504,35.9494483460996,1,1779124868940.0,206.35904,35.95866,40.0,orbit
31091,1779124868910,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869040.0,206.39082,35.94945,130.0,
31092,1779124868920,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869000.0,206.39082,35.94945,80.0,clamp?
31093,1779124868930,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869009.9998,206.39082,35.94945,79.999755859375,clamp?
31094,1779124868940,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869020.0,206.39082,35.94945,80.0,clamp?
31095,1779124868950,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869030.0002,206.39082,35.94945,80.000244140625,clamp?
31096,1779124868960,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869040.0,206.39082,35.94945,80.0,clamp?
31097,1779124868970,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869049.9998,206.39082,35.94945,79.999755859375,clamp?
31098,1779124868980,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869060.0,206.39082,35.94945,80.0,clamp?
31099,1779124868990,3110,1779124868900,206.3908280452504,35.9494483460996,0,1779124869070.0002,206.39082,35.94945,80.000244140625,clamp?
31100,1779124869000,3111,1779124869000,206.4225169015976,35.941233022078805,1,1779124869040.0,206.39082,35.94945,40.0,orbit
31101,1779124869010,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869140.0,206.42252,35.94123,130.0,
31102,1779124869020,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869100.0,206.42252,35.94123,80.0,clamp?
31103,1779124869030,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869110.0002,206.42252,35.94123,80.000244140625,clamp?
31104,1779124869040,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869120.0,206.42252,35.94123,80.0,clamp?
31105,1779124869050,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869129.9998,206.42252,35.94123,79.999755859375,clamp?
31106,1779124869060,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869140.0,206.42252,35.94123,80.0,clamp?
31107,1779124869070,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869150.0002,206.42252,35.94123,80.000244140625,clamp?
31108,1779124869080,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869160.0,206.42252,35.94123,80.0,clamp?
31109,1779124869090,3111,1779124869000,206.4225169015976,35.941233022078805,0,1779124869169.9998,206.42252,35.94123,79.999755859375,clamp?
31110,1779124869100,3112,1779124869100,206.454188364582,35.93301864702406,1,1779124869140.0,206.42252,35.94123,40.0,orbit
31111,1779124869110,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869240.0,206.45419,35.93302,130.0,
31112,1779124869120,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869200.0,206.45419,35.93302,80.0,clamp?
31113,1779124869130,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869209.9998,206.45419,35.93302,79.999755859375,clamp?
31114,1779124869140,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869220.0,206.45419,35.93302,80.0,clamp?
31115,1779124869150,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869230.0002,206.45419,35.93302,80.000244140625,clamp?
31116,1779124869160,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869240.0,206.45419,35.93302,80.0,clamp?
31117,1779124869170,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869249.9998,206.45419,35.93302,79.999755859375,clamp?
31118,1779124869180,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869260.0,206.45419,35.93302,80.0,clamp?
31119,1779124869190,3112,1779124869100,206.454188364582,35.93301864702406,0,1779124869270.0002,206.45419,35.93302,80.000244140625,clamp?
31120,1779124869200,3113,1779124869200,206.48592979248673,35.9238082720131,1,1779124869240.0,206.45419,35.93302,40.0,orbit
31121,1779124869210,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869340.0,206.48593,35.92381,130.0,
31122,1779124869220,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869300.0,206.48593,35.92381,80.0,clamp?
31123,1779124869230,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869310.0002,206.48593,35.92381,80.000244140625,clamp?
31124,1779124869240,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869320.0,206.48593,35.92381,80.0,clamp?
31125,1779124869250,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869329.9998,206.48593,35.92381,79.999755859375,clamp?
31126,1779124869260,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869340.0,206.48593,35.92381,80.0,clamp?
31127,1779124869270,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869350.0002,206.48593,35.92381,80.000244140625,clamp?
31128,1779124869280,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869360.0,206.48593,35.92381,80.0,clamp?
31129,1779124869290,3113,1779124869200,206.48592979248673,35.9238082720131,0,1779124869369.9998,206.48593,35.92381,79.999755859375,clamp?
31130,1779124869300,3114,1779124869300,206.5175684232109,35.91559588072922,1,1779124869340.0,206.48593,35.92381,40.0,orbit
31131,1779124869310,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869440.0,206.51756,35.9156,130.0,
31132,1779124869320,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869400.0,206.51756,35.9156,80.0,clamp?
31133,1779124869330,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869409.9998,206.51756,35.9156,79.999755859375,clamp?
31134,1779124869340,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869420.0,206.51756,35.9156,80.0,clamp?
31135,1779124869350,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869430.0002,206.51756,35.9156,80.000244140625,clamp?
31136,1779124869360,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869440.0,206.51756,35.9156,80.0,clamp?
31137,1779124869370,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869449.9998,206.51756,35.9156,79.999755859375,clamp?
31138,1779124869380,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869460.0,206.51756,35.9156,80.0,clamp?
31139,1779124869390,3114,1779124869300,206.5175684232109,35.91559588072922,0,1779124869470.0002,206.51756,35.9156,80.000244140625,clamp?
31140,1779124869400,3115,1779124869400,206.54927862269778,35.90638758498993,1,1779124869440.0,206.51756,35.9156,40.0,orbit
31141,1779124869410,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869540.0,206.54929,35.90639,130.0,
31142,1779124869420,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869500.0,206.54929,35.90639,80.0,clamp?
31143,1779124869430,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869510.0002,206.54929,35.90639,80.000244140625,clamp?
31144,1779124869440,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869520.0,206.54929,35.90639,80.0,clamp?
31145,1779124869450,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869529.9998,206.54929,35.90639,79.999755859375,clamp?
31146,1779124869460,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869540.0,206.54929,35.90639,80.0,clamp?
31147,1779124869470,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869550.0002,206.54929,35.90639,80.000244140625,clamp?
31148,1779124869480,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869560.0,206.54929,35.90639,80.0,clamp?
31149,1779124869490,3115,1779124869400,206.54927862269778,35.90638758498993,0,1779124869569.9998,206.54929,35.90639,79.999755859375,clamp?
31150,1779124869500,3116,1779124869500,206.58088732980892,35.898177329221234,1,1779124869540.0,206.54929,35.90639,40.0,orbit
31151,1779124869510,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869640.0,206.58089,35.89818,130.0,
31152,1779124869520,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869600.0,206.58089,35.89818,80.0,clamp?
31153,1779124869530,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869609.9998,206.58089,35.89818,79.999755859375,clamp?
31154,1779124869540,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869620.0,206.58089,35.89818,80.0,clamp?
31155,1779124869550,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869630.0002,206.58089,35.89818,80.000244140625,clamp?
31156,1779124869560,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869640.0,206.58089,35.89818,80.0,clamp?
31157,1779124869570,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869649.9998,206.58089,35.89818,79.999755859375,clamp?
31158,1779124869580,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869660.0,206.58089,35.89818,80.0,clamp?
31159,1779124869590,3116,1779124869500,206.58088732980892,35.898177329221234,0,1779124869670.0002,206.58089,35.89818,80.000244140625,clamp?
31160,1779124869600,3117,1779124869600,206.61256921110578,35.88897124870166,1,1779124869640.0,206.58089,35.89818,40.0,orbit
31161,1779124869610,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869740.0,206.61256,35.88897,130.0,
31162,1779124869620,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869700.0,206.61256,35.88897,80.0,clamp?
31163,1779124869630,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869710.0002,206.61256,35.88897,80.000244140625,clamp?
31164,1779124869640,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869720.0,206.61256,35.88897,80.0,clamp?
31165,1779124869650,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869729.9998,206.61256,35.88897,79.999755859375,clamp?
31166,1779124869660,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869740.0,206.61256,35.88897,80.0,clamp?
31167,1779124869670,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869750.0002,206.61256,35.88897,80.000244140625,clamp?
31168,1779124869680,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869760.0,206.61256,35.88897,80.0,clamp?
31169,1779124869690,3117,1779124869600,206.61256921110578,35.88897124870166,0,1779124869769.9998,206.61256,35.88897,79.999755859375,clamp?
31170,1779124869700,3118,1779124869700,206.6441509038333,35.8807632884389,1,1779124869740.0,206.61256,35.88897,40.0,orbit
31171,1779124869710,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869840.0,206.64415,35.88076,130.0,
31172,1779124869720,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869800.0,206.64415,35.88076,80.0,clamp?
31173,1779124869730,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869809.9998,206.64415,35.88076,79.999755859375,clamp?
31174,1779124869740,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869820.0,206.64415,35.88076,80.0,clamp?
31175,1779124869750,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869830.0002,206.64415,35.88076,80.000244140625,clamp?
31176,1779124869760,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869840.0,206.64415,35.88076,80.0,clamp?
31177,1779124869770,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869849.9998,206.64415,35.88076,79.999755859375,clamp?
31178,1779124869780,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869860.0,206.64415,35.88076,80.0,clamp?
31179,1779124869790,3118,1779124869700,206.6441509038333,35.8807632884389,0,1779124869870.0002,206.64415,35.88076,80.000244140625,clamp?
31180,1779124869800,3119,1779124869800,206.67580737552296,35.871559593076555,1,1779124869840.0,206.64415,35.88076,40.0,orbit
31181,1779124869810,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869940.0,206.67581,35.87156,130.0,
31182,1779124869820,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869900.0,206.67581,35.87156,80.0,clamp?
31183,1779124869830,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869910.0002,206.67581,35.87156,80.000244140625,clamp?
31184,1779124869840,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869920.0,206.67581,35.87156,80.0,clamp?
31185,1779124869850,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869929.9998,206.67581,35.87156,79.999755859375,clamp?
31186,1779124869860,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869940.0,206.67581,35.87156,80.0,clamp?
31187,1779124869870,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869950.0002,206.67581,35.87156,80.000244140625,clamp?
31188,1779124869880,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869960.0,206.67581,35.87156,80.0,clamp?
31189,1779124869890,3119,1779124869800,206.67580737552296,35.871559593076555,0,1779124869969.9998,206.67581,35.87156,79.999755859375,clamp?
31190,1779124869900,3120,1779124869900,206.70736496563808,35.86335407408238,1,1779124869940.0,206.67581,35.87156,40.0,orbit
31191,1779124869910,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870040.0,206.70737,35.86335,130.0,
31192,1779124869920,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870000.0,206.70737,35.86335,80.0,clamp?
31193,1779124869930,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870009.9998,206.70737,35.86335,79.999755859375,clamp?
31194,1779124869940,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870020.0,206.70737,35.86335,80.0,clamp?
31195,1779124869950,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870030.0002,206.70737,35.86335,80.000244140625,clamp?
31196,1779124869960,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870040.0,206.70737,35.86335,80.0,clamp?
31197,1779124869970,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870049.9998,206.70737,35.86335,79.999755859375,clamp?
31198,1779124869980,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870060.0,206.70737,35.86335,80.0,clamp?
31199,1779124869990,3120,1779124869900,206.70736496563808,35.86335407408238,0,1779124870070.0002,206.70737,35.86335,80.000244140625,clamp?
31200,1779124870000,3121,1779124870000,206.73899893911033,35.85415291675404,1,1779124870040.0,206.70737,35.86335,40.0,orbit
31201,1779124870010,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870140.0,206.739,35.85415,130.0,
31202,1779124870020,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870100.0,206.739,35.85415,80.0,clamp?
31203,1779124870030,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870110.0002,206.739,35.85415,80.000244140625,clamp?
31204,1779124870040,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870120.0,206.739,35.85415,80.0,clamp?
31205,1779124870050,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870129.9998,206.739,35.85415,79.999755859375,clamp?
31206,1779124870060,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870140.0,206.739,35.85415,80.0,clamp?
31207,1779124870070,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870150.0002,206.739,35.85415,80.000244140625,clamp?
31208,1779124870080,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870160.0,206.739,35.85415,80.0,clamp?
31209,1779124870090,3121,1779124870000,206.73899893911033,35.85415291675404,0,1779124870169.9998,206.739,35.85415,79.999755859375,clamp?
31210,1779124870100,3122,1779124870100,206.770622214688,35.84495304518499,1,1779124870140.0,206.739,35.85415,40.0,orbit
31211,1779124870110,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870240.0,206.77061,35.84495,130.0,
31212,1779124870120,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870200.0,206.77061,35.84495,80.0,clamp?
31213,1779124870130,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870209.9998,206.77061,35.84495,79.999755859375,clamp?
31214,1779124870140,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870220.0,206.77061,35.84495,80.0,clamp?
31215,1779124870150,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870230.0002,206.77061,35.84495,80.000244140625,clamp?
31216,1779124870160,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870240.0,206.77061,35.84495,80.0,clamp?
31217,1779124870170,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870249.9998,206.77061,35.84495,79.999755859375,clamp?
31218,1779124870180,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870260.0,206.77061,35.84495,80.0,clamp?
31219,1779124870190,3122,1779124870100,206.770622214688,35.84495304518499,0,1779124870270.0002,206.77061,35.84495,80.000244140625,clamp?
31220,1779124870200,3123,1779124870200,206.80214509900622,35.83675125756727,1,1779124870240.0,206.77061,35.84495,40.0,orbit
31221,1779124870210,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870340.0,206.80215,35.83675,130.0,
31222,1779124870220,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870300.0,206.80215,35.83675,80.0,clamp?
31223,1779124870230,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870310.0002,206.80215,35.83675,80.000244140625,clamp?
31224,1779124870240,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870320.0,206.80215,35.83675,80.0,clamp?
31225,1779124870250,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870329.9998,206.80215,35.83675,79.999755859375,clamp?
31226,1779124870260,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870340.0,206.80215,35.83675,80.0,clamp?
31227,1779124870270,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870350.0002,206.80215,35.83675,80.000244140625,clamp?
31228,1779124870280,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870360.0,206.80215,35.83675,80.0,clamp?
31229,1779124870290,3123,1779124870200,206.80214509900622,35.83675125756727,0,1779124870369.9998,206.80215,35.83675,79.999755859375,clamp?
31230,1779124870300,3124,1779124870300,206.83373983135823,35.82755355616076,1,1779124870340.0,206.80215,35.83675,40.0,orbit
31231,1779124870310,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870440.0,206.83374,35.82755,130.0,
31232,1779124870320,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870400.0,206.83374,35.82755,80.0,clamp?
31233,1779124870330,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870409.9998,206.83374,35.82755,79.999755859375,clamp?
31234,1779124870340,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870420.0,206.83374,35.82755,80.0,clamp?
31235,1779124870350,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870430.0002,206.83374,35.82755,80.000244140625,clamp?
31236,1779124870360,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870440.0,206.83374,35.82755,80.0,clamp?
31237,1779124870370,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870449.9998,206.83374,35.82755,79.999755859375,clamp?
31238,1779124870380,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870460.0,206.83374,35.82755,80.0,clamp?
31239,1779124870390,3124,1779124870300,206.83373983135823,35.82755355616076,0,1779124870470.0002,206.83374,35.82755,80.000244140625,clamp?
31240,1779124870400,3125,1779124870400,206.86522853709477,35.81935360039296,1,1779124870440.0,206.83374,35.82755,40.0,orbit
31241,1779124870410,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870540.0,206.86523,35.81935,130.0,
31242,1779124870420,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870500.0,206.86523,35.81935,80.0,clamp?
31243,1779124870430,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870510.0002,206.86523,35.81935,80.000244140625,clamp?
31244,1779124870440,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870520.0,206.86523,35.81935,80.0,clamp?
31245,1779124870450,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870529.9998,206.86523,35.81935,79.999755859375,clamp?
31246,1779124870460,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870540.0,206.86523,35.81935,80.0,clamp?
31247,1779124870470,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870550.0002,206.86523,35.81935,80.000244140625,clamp?
31248,1779124870480,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870560.0,206.86523,35.81935,80.0,clamp?
31249,1779124870490,3125,1779124870400,206.86522853709477,35.81935360039296,0,1779124870569.9998,206.86523,35.81935,79.999755859375,clamp?
31250,1779124870500,3126,1779124870500,206.8966959989958,35.81115432215433,1,1779124870540.0,206.86523,35.81935,40.0,orbit
31251,1779124870510,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870640.0,206.8967,35.81115,130.0,
31252,1779124870520,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870600.0,206.8967,35.81115,80.0,clamp?
31253,1779124870530,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870609.9998,206.8967,35.81115,79.999755859375,clamp?
31254,1779124870540,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870620.0,206.8967,35.81115,80.0,clamp?
31255,1779124870550,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870630.0002,206.8967,35.81115,80.000244140625,clamp?
31256,1779124870560,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870640.0,206.8967,35.81115,80.0,clamp?
31257,1779124870570,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870649.9998,206.8967,35.81115,79.999755859375,clamp?
31258,1779124870580,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870660.0,206.8967,35.81115,80.0,clamp?
31259,1779124870590,3126,1779124870500,206.8966959989958,35.81115432215433,0,1779124870670.0002,206.8967,35.81115,80.000244140625,clamp?
31260,1779124870600,3127,1779124870600,206.92822729988853,35.80195864620832,1,1779124870640.0,206.8967,35.81115,40.0,orbit
31261,1779124870610,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870740.0,206.92822,35.80196,130.0,
31262,1779124870620,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870700.0,206.92822,35.80196,80.0,clamp?
31263,1779124870630,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870710.0002,206.92822,35.80196,80.000244140625,clamp?
31264,1779124870640,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870720.0,206.92822,35.80196,80.0,clamp?
31265,1779124870650,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870729.9998,206.92822,35.80196,79.999755859375,clamp?
31266,1779124870660,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870740.0,206.92822,35.80196,80.0,clamp?
31267,1779124870670,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870750.0002,206.92822,35.80196,80.000244140625,clamp?
31268,1779124870680,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870760.0,206.92822,35.80196,80.0,clamp?
31269,1779124870690,3127,1779124870600,206.92822729988853,35.80195864620832,0,1779124870769.9998,206.92822,35.80196,79.999755859375,clamp?
31270,1779124870700,3128,1779124870700,206.9596441157336,35.7937602166445,1,1779124870740.0,206.92822,35.80196,40.0,orbit
31271,1779124870710,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870840.0,206.95964,35.79376,130.0,
31272,1779124870720,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870800.0,206.95964,35.79376,80.0,clamp?
31273,1779124870730,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870809.9998,206.95964,35.79376,79.999755859375,clamp?
31274,1779124870740,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870820.0,206.95964,35.79376,80.0,clamp?
31275,1779124870750,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870830.0002,206.95964,35.79376,80.000244140625,clamp?
31276,1779124870760,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870840.0,206.95964,35.79376,80.0,clamp?
31277,1779124870770,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870849.9998,206.95964,35.79376,79.999755859375,clamp?
31278,1779124870780,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870860.0,206.95964,35.79376,80.0,clamp?
31279,1779124870790,3128,1779124870700,206.9596441157336,35.7937602166445,0,1779124870870.0002,206.95964,35.79376,80.000244140625,clamp?
31280,1779124870800,3129,1779124870800,206.99111942557266,35.78456507959761,1,1779124870840.0,206.95964,35.79376,40.0,orbit
31281,1779124870810,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870940.0,206.99112,35.78457,130.0,
31282,1779124870820,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870900.0,206.99112,35.78457,80.0,clamp?
31283,1779124870830,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870910.0002,206.99112,35.78457,80.000244140625,clamp?
31284,1779124870840,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870920.0,206.99112,35.78457,80.0,clamp?
31285,1779124870850,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870929.9998,206.99112,35.78457,79.999755859375,clamp?
31286,1779124870860,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870940.0,206.99112,35.78457,80.0,clamp?
31287,1779124870870,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870950.0002,206.99112,35.78457,80.000244140625,clamp?
31288,1779124870880,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870960.0,206.99112,35.78457,80.0,clamp?
31289,1779124870890,3129,1779124870800,206.99111942557266,35.78456507959761,0,1779124870969.9998,206.99112,35.78457,79.999755859375,clamp?
31290,1779124870900,3130,1779124870900,207.0224746114772,35.776366836839564,1,1779124870940.0,206.99112,35.78457,40.0,orbit
31291,1779124870910,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871040.0,207.02248,35.77637,130.0,
31292,1779124870920,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871000.0,207.02248,35.77637,80.0,clamp?
31293,1779124870930,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871009.9998,207.02248,35.77637,79.999755859375,clamp?
31294,1779124870940,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871020.0,207.02248,35.77637,80.0,clamp?
31295,1779124870950,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871030.0002,207.02248,35.77637,80.000244140625,clamp?
31296,1779124870960,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871040.0,207.02248,35.77637,80.0,clamp?
31297,1779124870970,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871049.9998,207.02248,35.77637,79.999755859375,clamp?
31298,1779124870980,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871060.0,207.02248,35.77637,80.0,clamp?
31299,1779124870990,3130,1779124870900,207.0224746114772,35.776366836839564,0,1779124871070.0002,207.02248,35.77637,80.000244140625,clamp?
31300,1779124871000,3131,1779124871000,207.05388294431188,35.76717156552188,1,1779124871040.0,207.02248,35.77637,40.0,orbit
31301,1779124871010,3131,1779124871000,207.05388294431188,35.76717156552188,0,1779124871140.0,207.05388,35.76717,130.0,
31302,1779124871020,3131,1779124871000,207.05388294431188,35.76717156552188,0,1779124871100.0,207.05388,35.76717,80.0,clamp?
31303,1779124871030,3131,1779124871000,207.05388294431188,35.76717156552188,0,1779124871110.0002,207.05388,35.76717,80.000244140625,clamp?
